Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDW48,12.85764826488396,Low Fat,-0.0159609922771164,Baking Goods,81.85567797401765,OUT019,1985,Small,Tier 1,Grocery Store,161.157814878083
FDP04,15.35,Low Fat,0.013840784,Frozen Foods,65.2168,OUT045,2002,Medium,Tier 2,Supermarket Type1,958.752
FDU19,8.77518575160531,Regular,0.0671375030243811,Fruits and Vegetables,173.9501300660104,OUT046,1997,Small,Tier 1,Supermarket Type1,3103.948214293789
FDU46,10.297039439099096,Regular,0.0329601038523827,Snack Foods,87.85592871147946,OUT010,1998,Medium,Tier 3,Grocery Store,259.6526097647176
DRD37,9.804658664996095,Low Fat,0.0099175944348429,Soft Drinks,45.07637048006338,OUT049,1999,Medium,Tier 1,Supermarket Type1,1398.1877275344164
FDS45,12.85764826488396,Regular,0.0625937171226936,Snack Foods,107.35819921819032,OUT019,1985,Small,Tier 1,Grocery Store,317.60464071001485
FDZ04,9.303865838453468,low fat,0.0352765382841024,Frozen Foods,61.634612933624105,OUT013,1987,High,Tier 3,Supermarket Type1,379.51120632831993
NCN42,12.85764826488396,Low Fat,0.0229485811292693,Household,145.6539967418644,OUT027,1985,Medium,Tier 3,Supermarket Type3,3825.682102259306
FDO24,11.125897374173238,Low Fat,0.1735713615456317,Baking Goods,158.16054153955633,OUT035,2004,Small,Tier 2,Supermarket Type1,1901.5283251836684
FDH38,6.434843561973557,Low Fat,-1.999756774887645e-05,Canned,115.8767126478664,OUT046,1997,Small,Tier 1,Supermarket Type1,1757.711589472382
FDH33,12.840986945282326,Low Fat,0.1002721385234389,Snack Foods,43.14335745113872,OUT045,2002,Medium,Tier 2,Supermarket Type1,703.0811277683483
DRM47,9.308692552727448,Low Fat,0.0468345975738305,Hard Drinks,191.6809621451568,OUT046,1997,Small,Tier 1,Supermarket Type1,3057.3475598261766
FDA15,9.284426724691302,Low Fat,0.0234067100821277,Dairy,248.50443288721183,OUT035,2004,Small,Tier 2,Supermarket Type1,6474.247896107755
FDY51,12.502217885576634,Low Fat,0.097818062653107,Meat,220.0715061705876,OUT035,2004,Small,Tier 2,Supermarket Type1,1322.2552094937776
FDX47,6.537456999979304,Regular,0.060240629880824,Breads,158.8407190307762,OUT018,2009,Medium,Tier 3,Supermarket Type2,4399.594787632505
DRJ49,6.869124819194514,Low Fat,0.0066675957053885,Soft Drinks,127.37586787265695,OUT017,2007,Medium,Tier 2,Supermarket Type1,1679.1417336539334
FDX44,9.306055522031944,Low Fat,0.0403329129048081,Fruits and Vegetables,89.30964693525253,OUT035,2004,Small,Tier 2,Supermarket Type1,2051.9865904506487
FDK56,9.677728584228989,Low Fat,-0.0242689238736769,Fruits and Vegetables,185.19262982556936,OUT035,2004,Small,Tier 2,Supermarket Type1,2619.262990985504
FDE59,12.154198008364382,Low Fat,0.0524098836491099,Starchy Foods,34.57704707483515,OUT013,1987,High,Tier 3,Supermarket Type1,359.53718302300706
FDY33,14.48144822139692,Regular,-0.0183148201913332,Snack Foods,159.33651928129098,OUT035,2004,Small,Tier 2,Supermarket Type1,2864.269182721094
FDK38,6.647830964631746,Low Fat,0.0374712453744455,Canned,147.8046181199146,OUT035,2004,Small,Tier 2,Supermarket Type1,2078.626046475866
FDT34,9.303905668668763,Low Fat,0.161200969563405,Snack Foods,107.09218337314232,OUT017,2007,Medium,Tier 2,Supermarket Type1,1472.746238474576
DRG48,5.791608653223996,Low Fat,0.0126648811810644,Soft Drinks,146.31190496986102,OUT045,2002,Medium,Tier 2,Supermarket Type1,2187.1547501698747
FDA02,12.85764826488396,Regular,0.0469296614903502,Dairy,143.56717094898696,OUT027,1985,Medium,Tier 3,Supermarket Type3,3756.438553359959
NCE54,20.713363030558902,Low Fat,0.0096819925728519,Household,74.640017090192,OUT013,1987,High,Tier 3,Supermarket Type1,1053.299956180119
DRZ24,7.530192904185929,Low Fat,0.0805051279550257,Soft Drinks,120.84201096831256,OUT046,1997,Small,Tier 1,Supermarket Type1,2157.2015692371288
FDQ36,12.85764826488396,Regular,-0.0058699682585709,Baking Goods,38.18881438863805,OUT019,1985,Small,Tier 1,Grocery Store,37.26866435814625
FDQ51,16.002375693567693,Regular,0.003305909513731,Meat,48.367812828670566,OUT035,2004,Small,Tier 2,Supermarket Type1,614.492004483911
DRH51,12.85764826488396,Low Fat,0.170213676,Dairy,89.5856,OUT019,1985,Small,Tier 1,Grocery Store,175.7712
DRG39,14.15,Low Fat,0.042352822,Dairy,51.6982,OUT018,2009,Medium,Tier 3,Supermarket Type2,1262.3568
FDB41,19.00395308511333,Regular,0.1121967719420073,Frozen Foods,48.14816843970465,OUT045,2002,Medium,Tier 2,Supermarket Type1,709.0958346938706
FDH28,15.84876880706164,Regular,0.1226186358972337,Frozen Foods,38.84065950003181,OUT035,2004,Small,Tier 2,Supermarket Type1,341.54387993574187
FDZ14,7.712490312753674,Regular,0.0377017414794435,Dairy,122.49704522310934,OUT046,1997,Small,Tier 1,Supermarket Type1,605.8666112751134
FDW48,17.99861617526767,Low Fat,-0.0045760570001193,Baking Goods,81.07100574812267,OUT017,2007,Medium,Tier 2,Supermarket Type1,1450.1186135889775
FDT39,6.258211037338399,Regular,0.0279413796567623,Meat,151.13992732643362,OUT035,2004,Small,Tier 2,Supermarket Type1,2267.04961798427
FDL21,12.85764826488396,Regular,-0.0159321362418755,Snack Foods,38.746987875749255,OUT019,1985,Small,Tier 1,Grocery Store,79.91150529135211
FDQ36,7.856685105322291,Regular,0.1598068001816111,Baking Goods,35.69011965534832,OUT045,2002,Medium,Tier 2,Supermarket Type1,335.5713677763008
FDW09,13.65,Regular,0.025973384,Snack Foods,79.6302,OUT045,2002,Medium,Tier 2,Supermarket Type1,554.6114
NCL55,12.159634089677308,Low Fat,-0.010228100203404,Others,254.91546028898887,OUT046,1997,Small,Tier 1,Supermarket Type1,4048.071006272449
FDV60,20.200963101375866,Regular,0.1228991307826533,Baking Goods,195.3194113653917,OUT045,2002,Medium,Tier 2,Supermarket Type1,3338.9854376199046
FDS40,15.33623575159672,Low Fat,0.0290622848093355,Frozen Foods,38.30079097246879,OUT013,1987,High,Tier 3,Supermarket Type1,292.9552808677271
FDE14,13.65717882288527,Regular,0.0419090278678513,Canned,98.88196844110716,OUT049,1999,Medium,Tier 1,Supermarket Type1,2197.148167321784
FDH28,15.84442815441408,Regular,0.1027603549567129,Frozen Foods,37.24739019970375,OUT046,1997,Small,Tier 1,Supermarket Type1,265.66458505841257
FDE09,12.85764826488396,Low Fat,0.037824735,Fruits and Vegetables,109.7228,OUT019,1985,Small,Tier 1,Grocery Store,331.5684
FDX26,12.85764826488396,Low Fat,0.087383304,Dairy,180.4292,OUT027,1985,Medium,Tier 3,Supermarket Type3,4013.4424
FDB56,8.75,Regular,0.074565098,Fruits and Vegetables,186.8556,OUT013,1987,High,Tier 3,Supermarket Type1,7322.4684
FDV10,7.645,Regular,0.0,Snack Foods,41.8112,OUT046,1997,Small,Tier 1,Supermarket Type1,894.8352
NCI54,15.2,Low Fat,0.033735909,Household,110.9912,OUT018,2009,Medium,Tier 3,Supermarket Type2,1856.2504
FDS46,17.6,Regular,0.047257328,Snack Foods,119.6782,OUT046,1997,Small,Tier 1,Supermarket Type1,2145.2076
FDQ20,8.32553614373908,Low Fat,0.0279697770034227,Fruits and Vegetables,39.48887367332759,OUT017,2007,Medium,Tier 2,Supermarket Type1,568.5734574629275
FDA13,15.84639366794394,Low Fat,0.0932933125016621,Canned,37.277157340774856,OUT045,2002,Medium,Tier 2,Supermarket Type1,493.35289473993953
FDH38,6.412876149161074,Low Fat,0.0153812642193136,Canned,116.57655460637469,OUT018,2009,Medium,Tier 3,Supermarket Type2,2460.797484838057
FDC59,16.7,Regular,0.054739692,Starchy Foods,65.7168,OUT045,2002,Medium,Tier 2,Supermarket Type1,1086.5856
FDM32,20.5152063941352,Low Fat,0.005707407220675,Fruits and Vegetables,88.18667066207533,OUT018,2009,Medium,Tier 3,Supermarket Type2,719.0512999837945
FDA56,9.214969099729164,Low Fat,0.0186882812951408,Fruits and Vegetables,120.82997070391194,OUT013,1987,High,Tier 3,Supermarket Type1,2071.3078338556297
FDO19,17.7,Regular,0.0,Fruits and Vegetables,46.8034,OUT017,2007,Medium,Tier 2,Supermarket Type1,923.4646
FDB16,8.191686106463338,Low Fat,0.0690408738095387,Dairy,88.51923156239081,OUT035,2004,Small,Tier 2,Supermarket Type1,1133.862376094131
FDV39,11.28429072524958,Low Fat,0.0213423942780668,Meat,196.7399959459191,OUT035,2004,Small,Tier 2,Supermarket Type1,2768.4150763078587
FDW23,5.754014812490428,Low Fat,0.0700792120331139,Baking Goods,37.043508682496025,OUT045,2002,Medium,Tier 2,Supermarket Type1,540.6540967457299
FDH33,12.878525944402032,LF,0.0967217393013857,Snack Foods,43.53584038832084,OUT049,1999,Medium,Tier 1,Supermarket Type1,615.2103294884095
FDZ12,9.128919121513077,Low Fat,0.18695007596301,Baking Goods,144.8589737772996,OUT010,1998,Medium,Tier 3,Grocery Store,572.5809557332997
FDU57,8.266718429691856,reg,0.0548760720819886,Snack Foods,150.85887998853627,OUT046,1997,Small,Tier 1,Supermarket Type1,2407.5478557177107
FDN40,5.88,Low Fat,0.086384841,Frozen Foods,153.2998,OUT013,1987,High,Tier 3,Supermarket Type1,2153.1972
DRM11,6.574485203647506,Low Fat,0.0621228599504041,Hard Drinks,261.4136509977108,OUT018,2009,Medium,Tier 3,Supermarket Type2,4165.252090867512
FDP38,12.85764826488396,Low Fat,0.008121330824347,Canned,51.60002970583903,OUT027,1985,Medium,Tier 3,Supermarket Type3,1821.649257907588
FDY40,15.470862667590902,Regular,0.0597477046279366,Frozen Foods,49.66818168462179,OUT046,1997,Small,Tier 1,Supermarket Type1,788.3068386590585
FDX21,7.080400226664532,Low Fat,0.0759551031677552,Snack Foods,108.66085661172772,OUT045,2002,Medium,Tier 2,Supermarket Type1,1310.2860341629355
FDS15,9.203320042697026,Regular,0.0901188997182284,Meat,107.13715946769572,OUT013,1987,High,Tier 3,Supermarket Type1,2804.3728576274057
NCO26,7.250634515734751,Low Fat,0.0798401071298227,Household,117.35890931315896,OUT045,2002,Medium,Tier 2,Supermarket Type1,1506.0495952375704
FDZ47,20.702504979284825,Regular,0.0913859324881351,Baking Goods,97.19453057580029,OUT046,1997,Small,Tier 1,Supermarket Type1,1686.4743744415305
NCO54,19.501406494474928,LF,0.0277159612245495,Household,55.66842765561176,OUT046,1997,Small,Tier 1,Supermarket Type1,718.3903777703615
FDU21,11.79204922242597,Regular,0.082050938701614,Snack Foods,33.166019441144435,OUT045,2002,Medium,Tier 2,Supermarket Type1,543.2861082287282
FDH45,15.114319997863978,reg,0.0932121604444847,Fruits and Vegetables,42.86379292410045,OUT035,2004,Small,Tier 2,Supermarket Type1,949.4323528336884
FDP27,8.155,Low Fat,0.119428052,Meat,190.853,OUT035,2004,Small,Tier 2,Supermarket Type1,2466.789
FDS07,12.342534708475435,Low Fat,0.0914158942255313,Fruits and Vegetables,113.65795664121887,OUT018,2009,Medium,Tier 3,Supermarket Type2,1593.92715117582
DRH11,6.01291770004606,Low Fat,0.0572142011501642,Hard Drinks,55.34662347989362,OUT013,1987,High,Tier 3,Supermarket Type1,497.3514771012484
NCF54,18.0,Low Fat,0.079299474,Household,170.5422,OUT010,1998,Medium,Tier 3,Grocery Store,344.8844
FDY59,8.198428023290722,Low Fat,0.0370810649095789,Baking Goods,93.65764260513944,OUT013,1987,High,Tier 3,Supermarket Type1,925.4584917628208
FDP03,5.17504826049779,Regular,0.1015411275495102,Meat,122.09874374166688,OUT010,1998,Medium,Tier 3,Grocery Store,495.33743950069936
FDN23,12.85764826488396,Regular,0.075142108,Breads,145.8444,OUT027,1985,Medium,Tier 3,Supermarket Type3,3773.7544
NCB42,11.804774634593423,LF,0.0282364491651178,Health and Hygiene,116.93689504867056,OUT013,1987,High,Tier 3,Supermarket Type1,1969.446952475909
NCD19,8.917476786947093,Low Fat,0.0171405827012626,Household,55.13117956548398,OUT046,1997,Small,Tier 1,Supermarket Type1,939.4656325596848
NCM53,18.75,Low Fat,0.052121825,Health and Hygiene,104.828,OUT049,1999,Medium,Tier 1,Supermarket Type1,2343.616
DRO47,10.195,Low Fat,0.187841082,Hard Drinks,112.486,OUT010,1998,Medium,Tier 3,Grocery Store,113.186
NCI54,15.203765239043571,Low Fat,0.0302679070470294,Household,110.96983270336462,OUT018,2009,Medium,Tier 3,Supermarket Type2,1856.25330416894
FDL45,15.575281354071931,Low Fat,0.0403781009571838,Snack Foods,125.27822583972905,OUT018,2009,Medium,Tier 3,Supermarket Type2,2628.563196239234
FDB26,13.994324433151116,Regular,0.0376746074361213,Canned,52.35279964340876,OUT045,2002,Medium,Tier 2,Supermarket Type1,745.702816453779
NCL30,18.08770899134851,Low Fat,0.0657409655425779,Household,127.52213811116545,OUT046,1997,Small,Tier 1,Supermarket Type1,1789.678611924357
NCK29,12.85764826488396,Low Fat,-0.0018049913584476,Health and Hygiene,125.14532321322504,OUT027,1985,Medium,Tier 3,Supermarket Type3,3572.014706536815
FDT46,11.346164922309296,Low Fat,0.0379446758393028,Snack Foods,49.78333577146852,OUT045,2002,Medium,Tier 2,Supermarket Type1,708.4039034295635
NCT05,10.88018518876248,Low Fat,0.014298315198465,Health and Hygiene,255.36444474158708,OUT046,1997,Small,Tier 1,Supermarket Type1,767.0004798100764
NCZ29,14.991177649637866,Low Fat,0.0641720918420544,Health and Hygiene,127.74387330576695,OUT045,2002,Medium,Tier 2,Supermarket Type1,1761.7128334637607
FDD03,13.29530018662408,Low Fat,0.087378038783494,Dairy,232.7263253649264,OUT035,2004,Small,Tier 2,Supermarket Type1,2796.363800713388
DRN11,7.812157734603531,Low Fat,0.1660879067035789,Hard Drinks,143.35514823377346,OUT017,2007,Medium,Tier 2,Supermarket Type1,1596.6026834367922
NCR38,17.256885166914383,Low Fat,0.092884294734019,Household,253.1612659056148,OUT017,2007,Medium,Tier 2,Supermarket Type1,3775.088176729894
FDD10,20.59962397997165,Regular,0.0804331015446549,Snack Foods,177.26319677047414,OUT010,1998,Medium,Tier 3,Grocery Store,892.1707961119481
DRG39,14.149142746186444,Low Fat,0.055643238313338,Dairy,54.27355938959636,OUT049,1999,Medium,Tier 1,Supermarket Type1,1104.5600704086112
FDR14,11.65252870626392,Low Fat,0.1517207999034671,Dairy,52.93578770239315,OUT046,1997,Small,Tier 1,Supermarket Type1,647.1647029593304
FDW51,6.139198824242508,Regular,0.0992345484393234,Meat,213.35600341799056,OUT049,1999,Medium,Tier 1,Supermarket Type1,3834.989778797437
FDZ37,8.113788040490894,Regular,0.0079323039546254,Canned,88.62295619067082,OUT046,1997,Small,Tier 1,Supermarket Type1,1569.951902834083
FDD04,15.994681475882327,Low Fat,0.0750181263708998,Dairy,142.4187427484228,OUT017,2007,Medium,Tier 2,Supermarket Type1,1985.402524307996
FDV15,10.313904532572892,Low Fat,0.1296941102890335,Meat,103.97037523718154,OUT049,1999,Medium,Tier 1,Supermarket Type1,1661.8286725505006
NCK06,5.0551248665090665,Low Fat,0.0362090726310107,Household,122.28497565163464,OUT013,1987,High,Tier 3,Supermarket Type1,2059.9828018057738
NCV54,11.106802592455685,Low Fat,0.0418558710862688,Household,116.63115686467236,OUT035,2004,Small,Tier 2,Supermarket Type1,1540.6720054713414
FDT51,11.63109180537928,Regular,0.0054007369670847,Meat,110.86485925827296,OUT013,1987,High,Tier 3,Supermarket Type1,1677.8116840470668
NCA18,10.121336323489794,Low Fat,0.0383661657418105,Household,117.85056650925058,OUT046,1997,Small,Tier 1,Supermarket Type1,1621.9157073189567
FDH58,12.292618765929122,Low Fat,0.0353194024084025,Snack Foods,115.98497996860536,OUT049,1999,Medium,Tier 1,Supermarket Type1,2073.318274663635
NCF42,17.329362271980294,Low Fat,0.1695191710344568,Household,176.07478145743642,OUT035,2004,Small,Tier 2,Supermarket Type1,2109.2589694901058
FDR10,17.60503969044767,LF,0.006985531457418,Snack Foods,160.44731279557632,OUT017,2007,Medium,Tier 2,Supermarket Type1,2599.271563710284
DRK39,6.994878950414663,Low Fat,0.0292305267702796,Dairy,82.925772191712,OUT046,1997,Small,Tier 1,Supermarket Type1,1165.147424236806
FDO56,10.195413947582614,Regular,0.0425887704591853,Fruits and Vegetables,118.48455678279308,OUT018,2009,Medium,Tier 3,Supermarket Type2,1640.5300086011484
NCM30,19.10450353792065,Low Fat,0.0525675499331098,Household,42.0042422452274,OUT049,1999,Medium,Tier 1,Supermarket Type1,784.311525408057
NCW54,7.497956154601679,low fat,0.1194738268571993,Household,55.35698788295572,OUT046,1997,Small,Tier 1,Supermarket Type1,1030.645105974679
FDO50,16.251856828771004,low fat,-0.0131876880280136,Canned,89.8677141480999,OUT017,2007,Medium,Tier 2,Supermarket Type1,1102.568836888342
FDA13,15.86367629299433,Low Fat,0.049878302545523,Canned,37.27315421091297,OUT045,2002,Medium,Tier 2,Supermarket Type1,493.3533977122474
NCM30,19.095396225395444,Low Fat,0.0585924763877922,Household,41.97782429558424,OUT046,1997,Small,Tier 1,Supermarket Type1,701.7576106255959
DRH39,12.85764826488396,Low Fat,0.107326500058835,Dairy,75.85633763623095,OUT027,1985,Medium,Tier 3,Supermarket Type3,2450.180262667686
FDR46,16.85,Low Fat,0.139985583,Snack Foods,145.276,OUT018,2009,Medium,Tier 3,Supermarket Type2,2490.092
FDA35,14.85,Regular,0.053921264,Baking Goods,123.0072,OUT049,1999,Medium,Tier 1,Supermarket Type1,1960.1152
FDA23,9.767997762919608,Low Fat,0.0187245962679158,Baking Goods,102.42684284680864,OUT013,1987,High,Tier 3,Supermarket Type1,1720.4298274484952
NCC07,12.85764826488396,Low Fat,-0.0150879829309686,Household,103.37994517719312,OUT027,1985,Medium,Tier 3,Supermarket Type3,3050.706687442549
FDM25,10.688160463304726,Regular,0.0743597029168687,Breakfast,173.89191080446648,OUT018,2009,Medium,Tier 3,Supermarket Type2,4570.054415821852
FDE47,14.15324417208152,low fat,0.044134964094783,Starchy Foods,124.00197004072233,OUT013,1987,High,Tier 3,Supermarket Type1,1618.549018605239
DRF49,7.2749583713200625,LF,0.0729157823396276,Soft Drinks,114.45504991648272,OUT035,2004,Small,Tier 2,Supermarket Type1,1366.232487296107
FDT22,12.85764826488396,Low Fat,0.122443991431102,Snack Foods,59.82728690628012,OUT027,1985,Medium,Tier 3,Supermarket Type3,1677.8217543302758
FDK20,12.607919567266896,Regular,0.0239019231986534,Fruits and Vegetables,121.08587116336624,OUT045,2002,Medium,Tier 2,Supermarket Type1,980.0562072166226
NCK18,9.581764915296418,Low Fat,0.0082724701216697,Household,165.92957612416947,OUT018,2009,Medium,Tier 3,Supermarket Type2,2972.1258763384444
FDB35,12.319023757642697,Regular,0.0750193359817784,Starchy Foods,92.98776652874608,OUT013,1987,High,Tier 3,Supermarket Type1,1929.5008075864528
FDV40,17.352867084701263,Low Fat,0.0236701032070053,Frozen Foods,74.5224664726436,OUT035,2004,Small,Tier 2,Supermarket Type1,739.0352402241512
FDP44,16.51022413936868,Regular,0.0648651256158798,Fruits and Vegetables,102.1544628279238,OUT049,1999,Medium,Tier 1,Supermarket Type1,1743.060048759986
FDH33,12.850039969993482,Low Fat,0.1189081029965218,Snack Foods,45.142378616740025,OUT046,1997,Small,Tier 1,Supermarket Type1,527.3358898650592
FDP19,11.490774753891936,Low Fat,0.0127301581501589,Fruits and Vegetables,129.3636686579083,OUT013,1987,High,Tier 3,Supermarket Type1,2066.653176405712
FDE20,11.348229091387502,Regular,0.0054003066192023,Fruits and Vegetables,169.27451610011138,OUT035,2004,Small,Tier 2,Supermarket Type1,2376.9192921228337
NCO17,12.85764826488396,Low Fat,0.0710406764476259,Health and Hygiene,121.82879850856828,OUT027,1985,Medium,Tier 3,Supermarket Type3,3115.939794439978
DRO35,13.846373708420758,LF,0.0208637858673998,Hard Drinks,114.240555878938,OUT017,2007,Medium,Tier 2,Supermarket Type1,1853.593854138826
DRP35,18.82538407288592,Low Fat,0.0900707461798892,Hard Drinks,127.3572944232486,OUT046,1997,Small,Tier 1,Supermarket Type1,3962.845094407513
FDW24,6.805095493767549,Low Fat,0.0317846643040596,Baking Goods,49.60056655244403,OUT049,1999,Medium,Tier 1,Supermarket Type1,972.0698295341816
DRC01,5.936347680980616,Regular,0.037114947030492,Soft Drinks,50.37159782992965,OUT013,1987,High,Tier 3,Supermarket Type1,591.2287280062874
FDO46,12.85764826488396,Regular,0.0209419008495171,Snack Foods,187.37544537760508,OUT027,1985,Medium,Tier 3,Supermarket Type3,2836.3238975056256
FDC52,11.157837100393625,Regular,0.0166658808021197,Dairy,149.97799901451415,OUT017,2007,Medium,Tier 2,Supermarket Type1,1956.107010627751
FDI26,5.931180105056044,Low Fat,0.0432420629534777,Canned,177.1246715651134,OUT045,2002,Medium,Tier 2,Supermarket Type1,2854.940938745275
FDM51,11.792780633409077,Regular,0.0104905712335648,Meat,101.97910782650352,OUT035,2004,Small,Tier 2,Supermarket Type1,1731.7479834575795
FDP13,8.091785561648232,Regular,0.1721336950615887,Canned,39.42675570500906,OUT049,1999,Medium,Tier 1,Supermarket Type1,878.8743030455801
FDO24,11.120338067729772,Low Fat,0.2663941379275982,Baking Goods,159.06547350725168,OUT010,1998,Medium,Tier 3,Grocery Store,792.2681882995313
DRF03,19.09008708391573,Low Fat,0.0472854512006951,Dairy,42.427673287511325,OUT049,1999,Medium,Tier 1,Supermarket Type1,243.66696451698604
NCA06,20.51887994592756,Low Fat,0.1337387970675061,Household,34.68673327383737,OUT049,1999,Medium,Tier 1,Supermarket Type1,769.0108469311483
FDU25,12.34507548902943,Low Fat,-0.0058758054390064,Canned,57.43764941896069,OUT045,2002,Medium,Tier 2,Supermarket Type1,810.9589639785374
NCV41,14.377382819014032,Low Fat,0.0347446177891955,Health and Hygiene,109.22254491294706,OUT010,1998,Medium,Tier 3,Grocery Store,221.0135160487572
FDU27,18.60754772167857,Regular,0.1770812709774997,Meat,48.82670178835605,OUT013,1987,High,Tier 3,Supermarket Type1,287.6297383589498
DRB48,16.75441218426256,Regular,0.0113264381591681,Soft Drinks,37.48253229058215,OUT017,2007,Medium,Tier 2,Supermarket Type1,549.9292971841654
NCC18,19.1,Low Fat,0.296713665,Household,171.8422,OUT010,1998,Medium,Tier 3,Grocery Store,1034.6532
FDK45,11.67450154634074,Low Fat,0.0201177204146632,Seafood,111.67576623564548,OUT013,1987,High,Tier 3,Supermarket Type1,1584.6211444231374
FDW11,12.6,Low Fat,0.049058014,Breads,62.7194,OUT017,2007,Medium,Tier 2,Supermarket Type1,866.8716
FDK15,12.85764826488396,Low Fat,0.0853659005004486,Meat,98.88966053308576,OUT027,1985,Medium,Tier 3,Supermarket Type3,4960.212195202803
FDX07,12.85764826488396,Regular,0.0128138458406977,Fruits and Vegetables,183.50483985385048,OUT027,1985,Medium,Tier 3,Supermarket Type3,4577.386907281669
FDS07,12.336893076925367,Low Fat,0.0921733675887147,Fruits and Vegetables,112.2402156246072,OUT013,1987,High,Tier 3,Supermarket Type1,1366.216331816795
FDI45,13.100626895958944,Low Fat,0.0320159434992885,Fruits and Vegetables,173.80736402301292,OUT017,2007,Medium,Tier 2,Supermarket Type1,2801.67777197682
FDY12,9.799867974698588,Regular,0.128392643272256,Baking Goods,49.809251555368135,OUT046,1997,Small,Tier 1,Supermarket Type1,809.6129900617219
FDC02,21.35,Low Fat,0.068822477,Canned,258.3278,OUT046,1997,Small,Tier 1,Supermarket Type1,7028.8506
FDP11,15.84491269955836,Low Fat,0.122438376797491,Breads,218.32450186628057,OUT010,1998,Medium,Tier 3,Grocery Store,435.421623934022
FDL40,17.704591654274115,Low Fat,0.0256465305224721,Frozen Foods,95.54020425890494,OUT010,1998,Medium,Tier 3,Grocery Store,96.55876491920571
DRF60,10.802465782702836,Low Fat,0.0801470723233625,Soft Drinks,239.9521625427992,OUT049,1999,Medium,Tier 1,Supermarket Type1,3813.702694208651
FDJ04,18.00043973665709,Low Fat,0.1311625767539675,Frozen Foods,119.89603212565204,OUT035,2004,Small,Tier 2,Supermarket Type1,948.11232066864
FDR07,12.85764826488396,Low Fat,0.1639660564870402,Fruits and Vegetables,94.09730794554554,OUT019,1985,Small,Tier 1,Grocery Store,190.4359200800853
DRI25,19.588901809700545,Low Fat,0.0376036737606969,Soft Drinks,56.14088343902126,OUT013,1987,High,Tier 3,Supermarket Type1,828.9229250210559
FDD17,7.504209583311225,Low Fat,0.0368470858180081,Frozen Foods,238.178759111899,OUT013,1987,High,Tier 3,Supermarket Type1,3327.6626763456065
FDL34,16.003587229652073,Low Fat,0.030419626839437,Snack Foods,143.16345137381023,OUT046,1997,Small,Tier 1,Supermarket Type1,2258.3892821188224
FDL36,15.083731515168829,Low Fat,0.088741600345292,Baking Goods,90.46805894746056,OUT045,2002,Medium,Tier 2,Supermarket Type1,1617.8994316055034
NCI42,18.77679325949705,Low Fat,-0.0103775177684069,Household,209.4876642198959,OUT018,2009,Medium,Tier 3,Supermarket Type2,2500.7369212280514
FDB17,13.152669751783153,Low Fat,0.0564797018672788,Frozen Foods,181.41343657941363,OUT017,2007,Medium,Tier 2,Supermarket Type1,3078.6673028746427
NCA05,20.75974151024529,Low Fat,0.0326854534166078,Health and Hygiene,150.07953386050485,OUT046,1997,Small,Tier 1,Supermarket Type1,2524.056644463805
FDX60,14.35,Low Fat,0.081050006,Baking Goods,79.196,OUT017,2007,Medium,Tier 2,Supermarket Type1,1278.336
NCL31,12.85764826488396,Low Fat,0.1102066676523146,Others,143.05778837812588,OUT027,1985,Medium,Tier 3,Supermarket Type3,3578.67847855173
NCE31,7.666341628804422,Low Fat,0.1975956241471735,Household,35.41843815764832,OUT013,1987,High,Tier 3,Supermarket Type1,450.09410358204826
NCD07,9.102572813976073,LF,0.0005871651412449,Household,115.46235337478662,OUT017,2007,Medium,Tier 2,Supermarket Type1,2390.90116719692
FDU13,8.3498374019405,Low Fat,0.192701812135551,Canned,146.53249204152317,OUT049,1999,Medium,Tier 1,Supermarket Type1,2501.425413621253
FDX50,20.09600488114252,Low Fat,0.0649295181568273,Dairy,110.34156893101118,OUT046,1997,Small,Tier 1,Supermarket Type1,1768.364504774489
FDO58,19.569772829136543,Low Fat,0.0483317727397168,Snack Foods,166.05256661480738,OUT049,1999,Medium,Tier 1,Supermarket Type1,3124.592759060888
FDL45,15.586444670160336,Low Fat,0.0468793759502097,Snack Foods,124.16198453088734,OUT017,2007,Medium,Tier 2,Supermarket Type1,1877.5661831122504
FDY35,17.596973730011825,Regular,0.0156207363449448,Breads,47.25905514046227,OUT045,2002,Medium,Tier 2,Supermarket Type1,505.3346595519816
FDL10,8.386299346785615,Low Fat,0.0577933237770195,Snack Foods,99.48793329076946,OUT018,2009,Medium,Tier 3,Supermarket Type2,1686.4668980673007
FDB40,17.505730991376918,Regular,-0.0120102076081003,Dairy,145.87236427079796,OUT045,2002,Medium,Tier 2,Supermarket Type1,2187.1504067838564
FDY20,12.475739465540348,Regular,0.0937289585245427,Fruits and Vegetables,91.74309332428976,OUT049,1999,Medium,Tier 1,Supermarket Type1,1358.2316301162673
FDQ26,13.494554563610384,Regular,0.0697651444542708,Dairy,57.249004718497865,OUT045,2002,Medium,Tier 2,Supermarket Type1,770.3304581188775
NCA06,20.48777591893533,Low Fat,0.1370709138707348,Household,34.703234895145485,OUT049,1999,Medium,Tier 1,Supermarket Type1,768.9944354065512
FDX13,7.725401919169402,Low Fat,0.0525195105480081,Canned,249.49937402109225,OUT018,2009,Medium,Tier 3,Supermarket Type2,2241.092708519763
